Plot-Time     ,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24
10.3968,2.88106,2.96752,2.79518,2.73713,3.02591,3.11084,2.65127,2.7654,2.99674,2.96112,3.01947,2.96066,2.65864,2.76437,2.55291,2.4459,2.87116,2.79193,2.52562,2.73867,2.57861,2.75931,2.86607,2.54794
10.4089,2.87303,2.95925,2.78738,2.72949,3.01747,3.10216,2.64387,2.75769,2.98838,2.95285,3.01105,2.9524,2.65122,2.75666,2.54578,2.43908,2.86315,2.78414,2.51857,2.73103,2.57142,2.75162,2.85807,2.54083
10.4211,2.86501,2.95099,2.77961,2.72188,3.00905,3.09351,2.6365,2.75,2.98005,2.94462,3.00265,2.94416,2.64383,2.74897,2.53868,2.43228,2.85516,2.77637,2.51155,2.72341,2.56424,2.74394,2.8501,2.53374
10.4332,2.85702,2.94276,2.77185,2.71429,3.00065,3.08488,2.62914,2.74233,2.97174,2.9364,2.99427,2.93595,2.63645,2.7413,2.5316,2.42549,2.84719,2.76863,2.50454,2.71581,2.55709,2.73629,2.84215,2.52667
10.4453,2.84905,2.93455,2.76412,2.70672,2.99228,3.07627,2.62181,2.73468,2.96345,2.92821,2.98592,2.92776,2.6291,2.73365,2.52454,2.41872,2.83925,2.7609,2.49755,2.70824,2.54996,2.72865,2.83422,2.51962
10.4575,2.8411,2.92636,2.75641,2.69917,2.98394,3.06769,2.6145,2.72705,2.95518,2.92004,2.97759,2.91959,2.62176,2.72603,2.5175,2.41198,2.83133,2.7532,2.49059,2.70068,2.54284,2.72104,2.82631,2.51259
10.4696,2.83318,2.9182,2.74872,2.69164,2.97561,3.05913,2.6072,2.71944,2.94693,2.9119,2.96928,2.91145,2.61445,2.71842,2.51047,2.40525,2.82343,2.74552,2.48364,2.69315,2.53575,2.71345,2.81843,2.50559
10.4818,2.82527,2.91006,2.74105,2.68413,2.96731,3.0506,2.59993,2.71185,2.93871,2.90377,2.961,2.90333,2.60715,2.71084,2.50347,2.39854,2.81556,2.73786,2.47671,2.68563,2.52868,2.70588,2.81056,2.4986
10.4939,2.81739,2.90194,2.73341,2.67664,2.95903,3.04209,2.59268,2.70429,2.93052,2.89567,2.95274,2.89523,2.59988,2.70328,2.49649,2.39185,2.8077,2.73022,2.4698,2.67814,2.52162,2.69833,2.80272,2.49163
10.5061,2.80953,2.89385,2.72578,2.66917,2.95078,3.0336,2.58544,2.69675,2.92234,2.8876,2.9445,2.88715,2.59263,2.69573,2.48952,2.38518,2.79987,2.72261,2.46291,2.67067,2.51459,2.69081,2.79491,2.48468
10.5182,2.80169,2.88577,2.71818,2.66173,2.94255,3.02514,2.57823,2.68922,2.91419,2.87954,2.93629,2.8791,2.5854,2.68821,2.48258,2.37852,2.79206,2.71501,2.45604,2.66322,2.50757,2.6833,2.78711,2.47774
10.5304,2.79388,2.87772,2.7106,2.6543,2.93434,3.0167,2.57104,2.68172,2.90606,2.87151,2.9281,2.87107,2.57818,2.68072,2.47565,2.37189,2.78427,2.70744,2.44919,2.65579,2.50058,2.67581,2.77933,2.47083
10.5425,2.78609,2.86969,2.70304,2.6469,2.92615,3.00829,2.56387,2.67424,2.89795,2.8635,2.91993,2.86306,2.57099,2.67324,2.46875,2.36527,2.7765,2.69989,2.44236,2.64838,2.4936,2.66835,2.77158,2.46394
10.5547,2.77831,2.86169,2.69549,2.63951,2.91799,2.99989,2.55672,2.66678,2.88987,2.85551,2.91179,2.85507,2.56382,2.66578,2.46186,2.35867,2.76876,2.69235,2.43554,2.641,2.48665,2.66091,2.76385,2.45707
10.5668,2.77056,2.85371,2.68798,2.63215,2.90985,2.99153,2.54958,2.65934,2.88181,2.84754,2.90366,2.84711,2.55667,2.65834,2.45499,2.35209,2.76103,2.68484,2.42875,2.63363,2.47971,2.65348,2.75614,2.45021
10.5789,2.76283,2.84575,2.68048,2.62481,2.90173,2.98318,2.54247,2.65192,2.87377,2.8396,2.89556,2.83916,2.54954,2.65093,2.44814,2.34553,2.75333,2.67735,2.42197,2.62628,2.47279,2.64608,2.74845,2.44338
10.5911,2.75513,2.83781,2.673,2.61749,2.89364,2.97486,2.53538,2.64452,2.86575,2.83168,2.88749,2.83124,2.54242,2.64353,2.44131,2.33899,2.74565,2.66989,2.41522,2.61895,2.46589,2.6387,2.74078,2.43656
10.6032,2.74744,2.82989,2.66554,2.61018,2.88557,2.96656,2.52831,2.63715,2.85776,2.82378,2.87943,2.82335,2.53533,2.63616,2.4345,2.33246,2.73799,2.66244,2.40848,2.61165,2.45902,2.63134,2.73314,2.42976
10.6154,2.73978,2.822,2.65811,2.6029,2.87752,2.95828,2.52125,2.62979,2.84979,2.8159,2.8714,2.81547,2.52826,2.6288,2.42771,2.32596,2.73035,2.65501,2.40176,2.60436,2.45216,2.624,2.72551,2.42298
10.6275,2.73213,2.81412,2.65069,2.59564,2.86949,2.95003,2.51422,2.62245,2.84184,2.80805,2.86339,2.80762,2.52121,2.62147,2.42094,2.31947,2.72274,2.6476,2.39506,2.5971,2.44532,2.61668,2.71791,2.41623
10.6397,2.72451,2.80627,2.6433,2.5884,2.86148,2.9418,2.50721,2.61514,2.83391,2.80021,2.8554,2.79978,2.51417,2.61416,2.41419,2.313,2.71514,2.64022,2.38838,2.58985,2.43849,2.60938,2.71033,2.40949
10.6518,2.71691,2.79845,2.63592,2.58118,2.8535,2.9336,2.50021,2.60784,2.826,2.7924,2.84743,2.79197,2.50716,2.60687,2.40745,2.30654,2.70757,2.63285,2.38172,2.58263,2.43169,2.6021,2.70277,2.40276
10.664,2.70933,2.79064,2.62857,2.57398,2.84554,2.92541,2.49324,2.60057,2.81812,2.78461,2.83949,2.78418,2.50016,2.59959,2.40073,2.30011,2.70001,2.62551,2.37507,2.57542,2.42491,2.59484,2.69523,2.39606
10.6761,2.70177,2.78285,2.62124,2.5668,2.8376,2.91725,2.48628,2.59331,2.81026,2.77685,2.83157,2.77642,2.49319,2.59234,2.39404,2.29369,2.69248,2.61818,2.36845,2.56824,2.41814,2.5876,2.68771,2.38938
10.6883,2.69424,2.77509,2.61393,2.55964,2.82969,2.90911,2.47935,2.58608,2.80242,2.7691,2.82367,2.76867,2.48623,2.58511,2.38736,2.28729,2.68497,2.61088,2.36184,2.56107,2.4114,2.58038,2.68021,2.38271
10.7004,2.68672,2.76735,2.60663,2.5525,2.82179,2.901,2.47243,2.57887,2.7946,2.76137,2.81579,2.76095,2.4793,2.5779,2.3807,2.28091,2.67748,2.6036,2.35525,2.55393,2.40467,2.57318,2.67273,2.37606
10.7126,2.67923,2.75963,2.59936,2.54538,2.81392,2.89291,2.46553,2.57167,2.7868,2.75367,2.80794,2.75325,2.47238,2.57071,2.37406,2.27455,2.67001,2.59633,2.34868,2.54681,2.39796,2.56601,2.66528,2.36944
10.7247,2.67175,2.75193,2.59211,2.53828,2.80607,2.88484,2.45865,2.5645,2.77903,2.74599,2.80011,2.74557,2.46549,2.56354,2.36744,2.26821,2.66256,2.58909,2.34213,2.5397,2.39127,2.55885,2.65784,2.36283
10.7368,2.6643,2.74426,2.58488,2.5312,2.79825,2.87679,2.4518,2.55734,2.77128,2.73833,2.7923,2.73791,2.45861,2.55638,2.36083,2.26188,2.65514,2.58187,2.3356,2.53262,2.3846,2.55171,2.65043,2.35623
10.749,2.65687,2.7366,2.57767,2.52414,2.79044,2.86876,2.44496,2.55021,2.76355,2.73069,2.78451,2.73027,2.45175,2.54925,2.35425,2.25557,2.64773,2.57467,2.32908,2.52555,2.37795,2.54459,2.64304,2.34966
10.7611,2.64946,2.72897,2.57048,2.51709,2.78266,2.86076,2.43814,2.5431,2.75584,2.72307,2.77674,2.72265,2.44491,2.54214,2.34768,2.24928,2.64034,2.56748,2.32258,2.51851,2.37132,2.53749,2.63566,2.34311
10.7733,2.64207,2.72135,2.56331,2.51007,2.77489,2.85278,2.43133,2.536,2.74815,2.71548,2.76899,2.71506,2.43809,2.53505,2.34113,2.243,2.63298,2.56032,2.31611,2.51148,2.3647,2.53041,2.62831,2.33657
10.7854,2.63469,2.71376,2.55616,2.50307,2.76715,2.84482,2.42455,2.52893,2.74048,2.7079,2.76127,2.70748,2.43129,2.52798,2.3346,2.23674,2.62563,2.55318,2.30964,2.50447,2.3581,2.52336,2.62098,2.33005
10.7976,2.62735,2.70619,2.54903,2.49609,2.75943,2.83689,2.41779,2.52187,2.73284,2.70035,2.75356,2.69993,2.42451,2.52093,2.32808,2.23051,2.61831,2.54606,2.3032,2.49749,2.35153,2.51632,2.61367,2.32355
10.8097,2.62002,2.69864,2.54192,2.48912,2.75174,2.82897,2.41104,2.51484,2.72522,2.69281,2.74588,2.6924,2.41774,2.51389,2.32159,2.22428,2.611,2.53895,2.29678,2.49052,2.34497,2.5093,2.60637,2.31707
10.8219,2.61271,2.69111,2.53483,2.48218,2.74406,2.82108,2.40432,2.50782,2.71761,2.6853,2.73822,2.68489,2.411,2.50688,2.31511,2.21808,2.60372,2.53187,2.29037,2.48357,2.33843,2.5023,2.5991,2.31061
10.834,2.60542,2.68361,2.52775,2.47526,2.7364,2.81321,2.39761,2.50083,2.71003,2.67781,2.73058,2.6774,2.40427,2.49989,2.30866,2.21189,2.59646,2.52481,2.28398,2.47664,2.3319,2.49532,2.59185,2.30416
10.8462,2.59815,2.67612,2.5207,2.46835,2.72877,2.80536,2.39092,2.49385,2.70247,2.67034,2.72297,2.66993,2.39756,2.49291,2.30222,2.20572,2.58921,2.51776,2.27761,2.46974,2.3254,2.48835,2.58462,2.29773
10.8583,2.5909,2.66866,2.51367,2.46147,2.72116,2.79754,2.38425,2.48689,2.69493,2.66289,2.71537,2.66248,2.39088,2.48596,2.29579,2.19957,2.58199,2.51074,2.27125,2.46285,2.31891,2.48141,2.57741,2.29132
10.8704,2.58368,2.66121,2.50666,2.4546,2.71357,2.78973,2.3776,2.47996,2.68742,2.65546,2.7078,2.65506,2.38421,2.47902,2.28939,2.19343,2.57479,2.50374,2.26492,2.45598,2.31244,2.47449,2.57022,2.28493
10.8826,2.57647,2.65379,2.49967,2.44775,2.706,2.78195,2.37097,2.47304,2.67992,2.64806,2.70024,2.64765,2.37756,2.47211,2.283,2.18731,2.56761,2.49675,2.2586,2.44912,2.30599,2.46759,2.56305,2.27856
10.8947,2.56928,2.64638,2.49269,2.44092,2.69845,2.77419,2.36436,2.46614,2.67244,2.64067,2.69271,2.64026,2.37092,2.46521,2.27663,2.18121,2.56044,2.48979,2.2523,2.44229,2.29956,2.4607,2.5559,2.2722
10.9069,2.56211,2.639,2.48574,2.43411,2.69092,2.76645,2.35776,2.45926,2.66499,2.6333,2.6852,2.6329,2.36431,2.45834,2.27028,2.17513,2.5533,2.48284,2.24602,2.43548,2.29314,2.45384,2.54877,2.26586
10.919,2.55497,2.63164,2.47881,2.42732,2.68341,2.75873,2.35118,2.4524,2.65755,2.62596,2.67771,2.62555,2.35771,2.45148,2.26395,2.16906,2.54618,2.47592,2.23975,2.42869,2.28675,2.44699,2.54166,2.25954
10.9312,2.54784,2.6243,2.47189,2.42055,2.67593,2.75104,2.34462,2.44556,2.65014,2.61863,2.67024,2.61823,2.35114,2.44464,2.25763,2.16301,2.53907,2.46901,2.2335,2.42191,2.28037,2.44017,2.53457,2.25324
10.9433,2.54073,2.61698,2.46499,2.4138,2.66846,2.74336,2.33808,2.43873,2.64275,2.61133,2.66279,2.61092,2.34458,2.43782,2.25134,2.15697,2.53199,2.46212,2.22727,2.41515,2.274,2.43336,2.5275,2.24695
10.9555,2.53364,2.60968,2.45812,2.40707,2.66102,2.73571,2.33156,2.43193,2.63537,2.60404,2.65536,2.60364,2.33804,2.43102,2.24506,2.15096,2.52493,2.45525,2.22106,2.40842,2.26766,2.42657,2.52045,2.24068
10.9676,2.52658,2.6024,2.45126,2.40035,2.6536,2.72808,2.32506,2.42515,2.62802,2.59678,2.64795,2.59638,2.33152,2.42424,2.23879,2.14496,2.51788,2.4484,2.21486,2.4017,2.26134,2.4198,2.51342,2.23443
10.9798,2.51953,2.59514,2.44442,2.39366,2.64619,2.72047,2.31857,2.41838,2.62069,2.58953,2.64057,2.58914,2.32501,2.41747,2.23255,2.13897,2.51086,2.44157,2.20868,2.395,2.25503,2.41305,2.50641,2.2282
10.9919,2.5125,2.5879,2.4376,2.38698,2.63881,2.71288,2.3121,2.41164,2.61338,2.58231,2.6332,2.58191,2.31853,2.41073,2.22632,2.133,2.50386,2.43476,2.20252,2.38832,2.24874,2.40632,2.49942,2.22199
11.004,2.50549,2.58068,2.4308,2.38032,2.63145,2.70531,2.30565,2.40491,2.60609,2.57511,2.62586,2.57471,2.31206,2.40401,2.22011,2.12705,2.49687,2.42797,2.19638,2.38165,2.24246,2.39961,2.49244,2.21579
11.0162,2.4985,2.57348,2.42402,2.37368,2.62411,2.69777,2.29922,2.3982,2.59882,2.56792,2.61853,2.56753,2.30561,2.3973,2.21392,2.12112,2.48991,2.4212,2.19025,2.37501,2.23621,2.39292,2.48549,2.20961
11.0283,2.49153,2.5663,2.41726,2.36706,2.61679,2.69024,2.29281,2.39151,2.59157,2.56076,2.61123,2.56037,2.29918,2.39061,2.20774,2.1152,2.48296,2.41444,2.18414,2.36839,2.22997,2.38624,2.47856,2.20344
11.0405,2.48458,2.55914,2.41052,2.36045,2.60949,2.68274,2.28641,2.38484,2.58434,2.55362,2.60394,2.55322,2.29276,2.38394,2.20158,2.1093,2.47603,2.40771,2.17805,2.36178,2.22375,2.37958,2.47164,2.19729
11.0526,2.47765,2.552,2.40379,2.35387,2.60221,2.67525,2.28003,2.37819,2.57713,2.54649,2.59668,2.5461,2.28637,2.37729,2.19544,2.10342,2.46913,2.40099,2.17197,2.35519,2.21755,2.37295,2.46475,2.19117
11.0648,2.47074,2.54488,2.39709,2.3473,2.59495,2.66779,2.27367,2.37155,2.56994,2.53939,2.58943,2.539,2.27999,2.37066,2.18931,2.09755,2.46224,2.39429,2.16591,2.34862,2.21136,2.36633,2.45787,2.18505
11.0769,2.46385,2.53778,2.3904,2.34076,2.58771,2.66035,2.26733,2.36494,2.56277,2.5323,2.58221,2.53191,2.27363,2.36405,2.18321,2.0917,2.45537,2.38761,2.15987,2.34207,2.20519,2.35972,2.45102,2.17896
11.0891,2.45697,2.53071,2.38373,2.33423,2.58049,2.65293,2.261,2.35834,2.55563,2.52524,2.57501,2.52485,2.26729,2.35745,2.17712,2.08586,2.44852,2.38095,2.15385,2.33553,2.19904,2.35314,2.44418,2.17288
11.1012,2.45012,2.52365,2.37708,2.32771,2.5733,2.64552,2.2547,2.35176,2.5485,2.5182,2.56782,2.51781,2.26096,2.35088,2.17104,2.08005,2.44169,2.37431,2.14784,2.32902,2.1929,2.34658,2.43736,2.16682
11.1134,2.44328,2.51661,2.37045,2.32122,2.56612,2.63814,2.24841,2.3452,2.54139,2.51117,2.56066,2.51078,2.25465,2.34432,2.16499,2.07424,2.43488,2.36769,2.14185,2.32252,2.18679,2.34003,2.43056,2.16077
11.1255,2.43647,2.50959,2.36384,2.31475,2.55896,2.63079,2.24214,2.33866,2.5343,2.50417,2.55352,2.50378,2.24836,2.33778,2.15895,2.06846,2.42809,2.36108,2.13587,2.31604,2.18069,2.3335,2.42378,2.15474
11.1377,2.42967,2.50258,2.35724,2.30829,2.55182,2.62345,2.23588,2.33213,2.52723,2.49718,2.54639,2.4968,2.24209,2.33126,2.15293,2.06269,2.42131,2.3545,2.12991,2.30958,2.1746,2.32699,2.41702,2.14873
11.1498,2.42289,2.4956,2.35067,2.30185,2.5447,2.61613,2.22964,2.32563,2.52018,2.49021,2.53929,2.48983,2.23584,2.32475,2.14692,2.05693,2.41456,2.34793,2.12397,2.30314,2.16854,2.3205,2.41028,2.14274
11.1619,2.41613,2.48864,2.34411,2.29543,2.5376,2.60883,2.22342,2.31914,2.51315,2.48327,2.53221,2.48289,2.2296,2.31827,2.14093,2.05119,2.40782,2.34138,2.11805,2.29671,2.16249,2.31403,2.40355,2.13676
11.1741,2.40939,2.4817,2.33757,2.28902,2.53052,2.60155,2.21722,2.31267,2.50614,2.47634,2.52514,2.47596,2.22338,2.3118,2.13496,2.04547,2.40111,2.33485,2.11214,2.29031,2.15645,2.30757,2.39685,2.1308
11.1862,2.40267,2.47478,2.33105,2.28264,2.52346,2.59429,2.21104,2.30622,2.49915,2.46943,2.5181,2.46905,2.21718,2.30535,2.129,2.03977,2.39441,2.32833,2.10625,2.28392,2.15044,2.30114,2.39016,2.12486
11.1984,2.39597,2.46787,2.32455,2.27627,2.51643,2.58706,2.20487,2.29979,2.49217,2.46254,2.51107,2.46216,2.21099,2.29892,2.12306,2.03408,2.38773,2.32184,2.10037,2.27755,2.14444,2.29472,2.38349,2.11893
11.2105,2.38929,2.46099,2.31806,2.26992,2.50941,2.57984,2.19872,2.29337,2.48522,2.45567,2.50407,2.4553,2.20482,2.29251,2.11714,2.0284,2.38107,2.31536,2.09451,2.27119,2.13846,2.28832,2.37685,2.11302
11.2227,2.38262,2.45412,2.3116,2.26359,2.50241,2.57264,2.19258,2.28697,2.47829,2.44882,2.49708,2.44845,2.19867,2.28611,2.11123,2.02274,2.37442,2.3089,2.08867,2.26486,2.13249,2.28193,2.37021,2.10712
11.2348,2.37597,2.44728,2.30515,2.25727,2.49542,2.56547,2.18647,2.28059,2.47138,2.44199,2.49012,2.44162,2.19254,2.27974,2.10534,2.0171,2.3678,2.30246,2.08284,2.25854,2.12654,2.27557,2.3636,2.10125
11.247,2.36935,2.44045,2.29872,2.25098,2.48846,2.55831,2.18037,2.27423,2.46448,2.43518,2.48317,2.43481,2.18642,2.27338,2.09947,2.01147,2.3612,2.29604,2.07703,2.25224,2.12061,2.26922,2.35701,2.09538
11.2591,2.36274,2.43364,2.29231,2.2447,2.48152,2.55117,2.17429,2.26789,2.45761,2.42839,2.47624,2.42801,2.18032,2.26703,2.09361,2.00586,2.35461,2.28963,2.07124,2.24596,2.1147,2.26289,2.35043,2.08954
11.2713,2.35615,2.42685,2.28591,2.23844,2.4746,2.54406,2.16822,2.26156,2.45075,2.42161,2.46934,2.42124,2.17424,2.26071,2.08777,2.00027,2.34804,2.28325,2.06546,2.23969,2.1088,2.25658,2.34388,2.08371
11.2834,2.34957,2.42008,2.27953,2.23219,2.4677,2.53696,2.16217,2.25525,2.44391,2.41486,2.46245,2.41449,2.16818,2.2544,2.08195,1.99469,2.34149,2.27688,2.0597,2.23344,2.10291,2.25028,2.33734,2.0779
11.2955,2.34302,2.41333,2.27318,2.22597,2.46081,2.52988,2.15614,2.24896,2.4371,2.40812,2.45558,2.40775,2.16213,2.24811,2.07614,1.98912,2.33496,2.27053,2.05395,2.22721,2.09705,2.244,2.33082,2.0721
11.3077,2.33648,2.4066,2.26683,2.21976,2.45395,2.52283,2.15012,2.24269,2.4303,2.4014,2.44873,2.40103,2.1561,2.24184,2.07035,1.98357,2.32844,2.26419,2.04822,2.221,2.0912,2.23774,2.32432,2.06632
11.3198,2.32996,2.39989,2.26051,2.21356,2.4471,2.51579,2.14413,2.23643,2.42352,2.3947,2.4419,2.39434,2.15008,2.23559,2.06458,1.97804,2.32195,2.25788,2.04251,2.2148,2.08536,2.2315,2.31783,2.06056
11.332,2.32346,2.39319,2.2542,2.20739,2.44027,2.50877,2.13815,2.23019,2.41676,2.38802,2.43509,2.38766,2.14408,2.22935,2.05882,1.97252,2.31547,2.25158,2.03681,2.20863,2.07955,2.22528,2.31137,2.05481
11.3441,2.31698,2.38652,2.24792,2.20123,2.43347,2.50177,2.13218,2.22397,2.41002,2.38136,2.42829,2.381,2.1381,2.22313,2.05307,1.96702,2.30901,2.2453,2.03113,2.20246,2.07375,2.21907,2.30492,2.04908
11.3563,2.31052,2.37986,2.24165,2.19509,2.42668,2.49479,2.12623,2.21777,2.40329,2.37472,2.42152,2.37435,2.13214,2.21693,2.04735,1.96153,2.30257,2.23903,2.02546,2.19632,2.06796,2.21288,2.29849,2.04336
11.3684,2.30407,2.37322,2.23539,2.18897,2.41991,2.48783,2.1203,2.21158,2.39659,2.36809,2.41476,2.36773,2.12619,2.21075,2.04163,1.95606,2.29615,2.23279,2.01981,2.19019,2.06219,2.2067,2.29208,2.03766
11.3806,2.29765,2.3666,2.22916,2.18286,2.41316,2.48089,2.11439,2.20541,2.3899,2.36149,2.40803,2.36112,2.12026,2.20458,2.03594,1.9506,2.28974,2.22656,2.01418,2.18408,2.05644,2.20055,2.28568,2.03198
11.3927,2.29124,2.36,2.22294,2.17677,2.40643,2.47397,2.10849,2.19926,2.38324,2.3549,2.40131,2.35454,2.11435,2.19843,2.03026,1.94516,2.28336,2.22035,2.00856,2.17799,2.0507,2.19441,2.27931,2.02631
11.4049,2.28485,2.35341,2.21674,2.1707,2.39971,2.46707,2.10261,2.19312,2.37659,2.34833,2.39461,2.34797,2.10845,2.1923,2.0246,1.93974,2.27699,2.21415,2.00296,2.17191,2.04498,2.18829,2.27295,2.02065
11.417,2.27847,2.34685,2.21055,2.16464,2.39302,2.46019,2.09674,2.187,2.36996,2.34178,2.38793,2.34142,2.10257,2.18618,2.01895,1.93433,2.27063,2.20798,1.99737,2.16586,2.03928,2.18218,2.26661,2.01502
11.4291,2.27212,2.3403,2.20439,2.1586,2.38634,2.45333,2.09089,2.1809,2.36335,2.33525,2.38127,2.33489,2.0967,2.18008,2.01332,1.92893,2.2643,2.20182,1.9918,2.15981,2.03359,2.1761,2.26028,2.0094
11.4413,2.26578,2.33377,2.19824,2.15258,2.37969,2.44648,2.08506,2.17482,2.35675,2.32873,2.37463,2.32837,2.09085,2.174,2.0077,1.92355,2.25798,2.19567,1.98624,2.15379,2.02791,2.17003,2.25398,2.00379
11.4534,2.25946,2.32726,2.1921,2.14658,2.37305,2.43966,2.07924,2.16875,2.35018,2.32224,2.368,2.32188,2.08502,2.16794,2.0021,1.91818,2.25168,2.18955,1.9807,2.14778,2.02226,2.16397,2.24769,1.9982
11.4656,2.25315,2.32077,2.18599,2.14059,2.36643,2.43285,2.07344,2.1627,2.34362,2.31576,2.3614,2.3154,2.0792,2.16189,1.99651,1.91283,2.2454,2.18344,1.97517,2.14179,2.01662,2.15794,2.24142,1.99263
11.4777,2.24687,2.3143,2.17989,2.13462,2.35983,2.42606,2.06766,2.15667,2.33709,2.3093,2.35481,2.30894,2.0734,2.15586,1.99094,1.90749,2.23914,2.17735,1.96966,2.13581,2.01099,2.15192,2.23517,1.98707
11.4899,2.2406,2.30784,2.17381,2.12866,2.35324,2.4193,2.06189,2.15065,2.33057,2.30286,2.34824,2.3025,2.06762,2.14984,1.98539,1.90217,2.23289,2.17128,1.96417,2.12986,2.00538,2.14591,2.22893,1.98152
11.502,2.23435,2.3014,2.16775,2.12273,2.34668,2.41255,2.05614,2.14465,2.32406,2.29643,2.34169,2.29608,2.06185,2.14385,1.97985,1.89687,2.22666,2.16522,1.95869,2.12392,1.99979,2.13993,2.22272,1.976
11.5142,2.22812,2.29498,2.1617,2.1168,2.34013,2.40582,2.0504,2.13867,2.31758,2.29003,2.33516,2.28967,2.0561,2.13787,1.97433,1.89158,2.22045,2.15918,1.95323,2.11799,1.99421,2.13396,2.21651,1.97048
11.5263,2.2219,2.28858,2.15567,2.1109,2.33361,2.39911,2.04468,2.1327,2.31112,2.28364,2.32864,2.28329,2.05036,2.1319,1.96882,1.8863,2.21426,2.15316,1.94778,2.11208,1.98864,2.128,2.21033,1.96499
11.5385,2.2157,2.2822,2.14966,2.10501,2.3271,2.39241,2.03898,2.12675,2.30467,2.27727,2.32215,2.27692,2.04464,2.12596,1.96333,1.88104,2.20808,2.14715,1.94234,2.10619,1.9831,2.12207,2.20417,1.95951
11.5506,2.20952,2.27583,2.14366,2.09914,2.3206,2.38574,2.03329,2.12082,2.29824,2.27091,2.31567,2.27057,2.03894,2.12002,1.95785,1.87579,2.20192,2.14116,1.93692,2.10031,1.97757,2.11615,2.19802,1.95404
11.5628,2.20336,2.26948,2.13768,2.09328,2.31413,2.37908,2.02762,2.11491,2.29183,2.26458,2.30921,2.26423,2.03325,2.11411,1.95239,1.87056,2.19578,2.13519,1.93152,2.09446,1.97205,2.11024,2.19189,1.94859
11.5749,2.19721,2.26315,2.13172,2.08744,2.30767,2.37245,2.02196,2.10901,2.28543,2.25826,2.30277,2.25792,2.02758,2.10821,1.94694,1.86534,2.18965,2.12923,1.92613,2.08861,1.96655,2.10436,2.18577,1.94315
11.587,2.19108,2.25684,2.12577,2.08162,2.30124,2.36583,2.01632,2.10312,2.27906,2.25196,2.29634,2.25162,2.02192,2.10233,1.94151,1.86014,2.18354,2.12329,1.92076,2.08279,1.96106,2.09849,2.17967,1.93773
11.5992,2.18497,2.25054,2.11984,2.07581,2.29482,2.35923,2.0107,2.09726,2.2727,2.24568,2.28994,2.24534,2.01628,2.09647,1.9361,1.85495,2.17745,2.11737,1.9154,2.07698,1.95559,2.09263,2.17359,1.93233
11.6113,2.17887,2.24426,2.11393,2.07002,2.28842,2.35265,2.00509,2.09141,2.26636,2.23942,2.28355,2.23907,2.01066,2.09062,1.93069,1.84977,2.17138,2.11146,1.91006,2.07118,1.95014,2.0868,2.16753,1.92694
11.6235,2.1728,2.238,2.10803,2.06425,2.28203,2.34609,1.99949,2.08557,2.26004,2.23317,2.27718,2.23283,2.00505,2.08479,1.92531,1.84461,2.16532,2.10557,1.90473,2.0654,1.9447,2.08097,2.16148,1.92156
11.6356,2.16674,2.23176,2.10215,2.05849,2.27567,2.33954,1.99392,2.07975,2.25373,2.22694,2.27083,2.2266,1.99945,2.07897,1.91994,1.83947,2.15928,2.0997,1.89942,2.05964,1.93927,2.07517,2.15545,1.9162
11.6478,2.16069,2.22553,2.09628,2.05275,2.26932,2.33301,1.98835,2.07395,2.24745,2.22073,2.26449,2.22039,1.99388,2.07317,1.91458,1.83433,2.15326,2.09384,1.89412,2.0539,1.93386,2.06938,2.14944,1.91086
11.6599,2.15466,2.21932,2.09044,2.04702,2.26299,2.32651,1.98281,2.06817,2.24118,2.21453,2.25818,2.21419,1.98832,2.06739,1.90924,1.82922,2.14725,2.088,1.88883,2.04817,1.92847,2.06361,2.14344,1.90552
11.6721,2.14865,2.21313,2.0846,2.04131,2.25667,2.32002,1.97728,2.0624,2.23493,2.20835,2.25188,2.20801,1.98277,2.06162,1.90392,1.82411,2.14126,2.08217,1.88356,2.04245,1.92309,2.05785,2.13746,1.90021
11.6842,2.14266,2.20696,2.07879,2.03562,2.25038,2.31354,1.97176,2.05664,2.22869,2.20219,2.24559,2.20186,1.97724,2.05587,1.8986,1.81903,2.13529,2.07636,1.87831,2.03676,1.91772,2.05211,2.1315,1.89491
11.6964,2.13668,2.2008,2.07299,2.02994,2.2441,2.30709,1.96626,2.05091,2.22247,2.19605,2.23933,2.19571,1.97172,2.05013,1.89331,1.81395,2.12933,2.07057,1.87307,2.03107,1.91237,2.04639,2.12556,1.88962
11.7085,2.13072,2.19466,2.06721,2.02427,2.23784,2.30065,1.96078,2.04518,2.21627,2.18992,2.23308,2.18959,1.96622,2.04442,1.88803,1.80889,2.12339,2.0648,1.86785,2.02541,1.90704,2.04068,2.11963,1.88435
11.7206,2.12478,2.18854,2.06144,2.01863,2.2316,2.29424,1.95531,2.03948,2.21009,2.18382,2.22685,2.18348,1.96074,2.03871,1.88276,1.80384,2.11747,2.05904,1.86264,2.01976,1.90172,2.03498,2.11371,1.87909
11.7328,2.11885,2.18244,2.05569,2.013,2.22537,2.28784,1.94985,2.03379,2.20393,2.17772,2.22064,2.17739,1.95527,2.03303,1.87751,1.79881,2.11156,2.05329,1.85744,2.01412,1.89641,2.02931,2.10782,1.87385
